source_mat_id_orig,source_mat_id,seq_batch,sea_surf_temp,sea_surf_temp_method,ph,ph_method,sediment_temp,sediment_temp_method,redox_potential,redox_potential_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,chlorophyll,chlorophyll_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,magnesium,magnesium_method,methane,methane_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,oxy_stat_samp,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,particle_class,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,porosity,pressure,pressure_method,sea_surf_salinity,sea_surf_salinity_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,water_current,water_current_method
EMOBON_NRMCB_So_221011_micro_2,EMOBON_NRMCB_So_42,batch_5,22.4963,CTD SBE911plusV2,7.35,Oxyguard probe,22.4696,CTD SBE911plusV2,-290,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.9047,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.4855,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8329,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_221011_micro_3,EMOBON_NRMCB_So_43,,22.4963,CTD SBE911plusV2,7.35,Oxyguard probe,22.4696,CTD SBE911plusV2,-290,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.9047,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.4855,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8329,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_221011_micro_4,EMOBON_NRMCB_So_44,,22.4963,CTD SBE911plusV2,7.35,Oxyguard probe,22.4696,CTD SBE911plusV2,-290,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.9047,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.4855,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8329,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_221011_micro_blank,EMOBON_NRMCB_So_45,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_221206_micro_1,EMOBON_NRMCB_So_46,batch_5,17.9701,CTD SBE911plusV2,7.3,Oxyguard probe,18.231,CTD SBE911plusV2,-133,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.1118 ,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2661,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8153,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_221206_micro_2,EMOBON_NRMCB_So_47,batch_5,17.9701,CTD SBE911plusV2,7.3,Oxyguard probe,18.231,CTD SBE911plusV2,-133,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.1118 ,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2661,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8153,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_221206_micro_3,EMOBON_NRMCB_So_48,,17.9701,CTD SBE911plusV2,7.3,Oxyguard probe,18.231,CTD SBE911plusV2,-133,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.1118 ,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2661,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8153,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_221206_micro_4,EMOBON_NRMCB_So_49,,17.9701,CTD SBE911plusV2,7.3,Oxyguard probe,18.231,CTD SBE911plusV2,-133,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.1118 ,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2661,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8153,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_221206_micro_blank,EMOBON_NRMCB_So_50,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230214_micro_1,EMOBON_NRMCB_So_51,batch_5,14.8875,CTD SBE911plusV2,7.45,Oxyguard probe,14.8858,CTD SBE911plusV2,-173,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.0427,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2637,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,38.0187,CTD SBE911plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230214_micro_2,EMOBON_NRMCB_So_52,batch_5,14.8875,CTD SBE911plusV2,7.45,Oxyguard probe,14.8858,CTD SBE911plusV2,-173,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.0427,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2637,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,38.0187,CTD SBE911plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230214_micro_3,EMOBON_NRMCB_So_53,,14.8875,CTD SBE911plusV2,7.45,Oxyguard probe,14.8858,CTD SBE911plusV2,-173,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.0427,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2637,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,38.0187,CTD SBE911plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230214_micro_4,EMOBON_NRMCB_So_54,,14.8875,CTD SBE911plusV2,7.45,Oxyguard probe,14.8858,CTD SBE911plusV2,-173,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.0427,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2637,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,38.0187,CTD SBE911plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230214_micro_blank,EMOBON_NRMCB_So_55,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230427_micro_1,EMOBON_NRMCB_So_56,batch_5,17.4245,CTD SBE 19plusV2,7.35,Oxyguard probe,14.7851,CTD SBE 19plusV2,-179,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.7341,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.8215,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.1401,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230427_micro_2,EMOBON_NRMCB_So_57,batch_5,17.4245,CTD SBE 19plusV2,7.35,Oxyguard probe,14.7851,CTD SBE 19plusV2,-179,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.7341,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.8215,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.1401,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230427_micro_3,EMOBON_NRMCB_So_58,,17.4245,CTD SBE 19plusV2,7.35,Oxyguard probe,14.7851,CTD SBE 19plusV2,-179,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.7341,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.8215,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.1401,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230427_micro_4,EMOBON_NRMCB_So_59,,17.4245,CTD SBE 19plusV2,7.35,Oxyguard probe,14.7851,CTD SBE 19plusV2,-179,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.7341,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.8215,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.1401,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230427_micro_blank,EMOBON_NRMCB_So_60,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230613_micro_1,EMOBON_NRMCB_So_61,batch_5,25.0108,CTD SBE 19plusV2,7.42,Oxyguard probe,14.9421,CTD SBE 19plusV2,-265.5,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.9417,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.3931,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,36.7407,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230613_micro_2,EMOBON_NRMCB_So_62,batch_5,25.0108,CTD SBE 19plusV2,7.42,Oxyguard probe,14.9421,CTD SBE 19plusV2,-265.5,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.9417,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.3931,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,36.7407,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230613_micro_3,EMOBON_NRMCB_So_63,,25.0108,CTD SBE 19plusV2,7.42,Oxyguard probe,14.9421,CTD SBE 19plusV2,-265.5,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.9417,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.3931,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,36.7407,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230613_micro_4,EMOBON_NRMCB_So_64,,25.0108,CTD SBE 19plusV2,7.42,Oxyguard probe,14.9421,CTD SBE 19plusV2,-265.5,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.9417,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.3931,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,36.7407,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230613_micro_blank,EMOBON_NRMCB_So_65,batch_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230803_micro_1,EMOBON_NRMCB_So_66,batch_5,28.5037,CTD SBE 19plusV2,7.27,Oxyguard probe,14.985,CTD SBE 19plusV2,-265.5,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.8209,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.7173,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.0862,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230803_micro_2,EMOBON_NRMCB_So_67,batch_5,28.5037,CTD SBE 19plusV2,7.27,Oxyguard probe,14.985,CTD SBE 19plusV2,-265.5,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.8209,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.7173,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.0862,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230803_micro_3,EMOBON_NRMCB_So_68,NA,28.5037,CTD SBE 19plusV2,7.27,Oxyguard probe,14.985,CTD SBE 19plusV2,-265.5,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.8209,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.7173,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.0862,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230803_micro_4,EMOBON_NRMCB_So_69,NA,28.5037,CTD SBE 19plusV2,7.27,Oxyguard probe,14.985,CTD SBE 19plusV2,-265.5,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.8209,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.7173,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.0862,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_230803_micro_blank,EMOBON_NRMCB_So_70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231023_micro_1,EMOBON_NRMCB_So_71,,23.3089,CTD SBE 19plusV2,6.65,Oxyguard probe,16.143,CTD SBE 19plusV2,-170,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.5836 ,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.053,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4696,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231023_micro_2,EMOBON_NRMCB_So_72,,23.3089,CTD SBE 19plusV2,6.65,Oxyguard probe,16.143,CTD SBE 19plusV2,-170,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.5836 ,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.053,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4696,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231023_micro_3,EMOBON_NRMCB_So_73,NA,23.3089,CTD SBE 19plusV2,6.65,Oxyguard probe,16.143,CTD SBE 19plusV2,-170,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.5836 ,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.053,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4696,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231023_micro_4,EMOBON_NRMCB_So_74,NA,23.3089,CTD SBE 19plusV2,6.65,Oxyguard probe,16.143,CTD SBE 19plusV2,-170,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.5836 ,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.053,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4696,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231023_micro_blank,EMOBON_NRMCB_So_75,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231218_micro_1,EMOBON_NRMCB_So_76,,18.159,CTD SBE 19plusV2,7.25,Oxyguard probe,17.4429,CTD SBE 19plusV2,-138,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.0974,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2015,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,38.0428,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231218_micro_2,EMOBON_NRMCB_So_77,,18.159,CTD SBE 19plusV2,7.25,Oxyguard probe,17.4429,CTD SBE 19plusV2,-138,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.0974,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2015,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,38.0428,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231218_micro_3,EMOBON_NRMCB_So_78,NA,18.159,CTD SBE 19plusV2,7.25,Oxyguard probe,17.4429,CTD SBE 19plusV2,-138,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.0974,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2015,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,38.0428,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231218_micro_4,EMOBON_NRMCB_So_79,NA,18.159,CTD SBE 19plusV2,7.25,Oxyguard probe,17.4429,CTD SBE 19plusV2,-138,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.0974,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2015,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,38.0428,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_231218_micro_blank,EMOBON_NRMCB_So_80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240219_micro_1,EMOBON_NRMCB_So_81,,14.8693,CTD SBE 19plusV2,7.4,Oxyguard probe,15.4533,CTD SBE 19plusV2,-131,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.3415,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2652,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4052,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240219_micro_2,EMOBON_NRMCB_So_82,,14.8693,CTD SBE 19plusV2,7.4,Oxyguard probe,15.4533,CTD SBE 19plusV2,-131,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.3415,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2652,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4052,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240219_micro_3,EMOBON_NRMCB_So_83,NA,14.8693,CTD SBE 19plusV2,7.4,Oxyguard probe,15.4533,CTD SBE 19plusV2,-131,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.3415,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2652,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4052,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
